RegionName	,Type of adjustment	,Measure	,Year	,Mean	,RSD	,RMD	,m_obs
G8	,Raw	,Transfers	,2010	,-8.297787e+02	,2.827109e-01	,2.674945e-01	,4
G8	,Raw	,Transfers	,2011	,-8.942654e+02	,2.767293e-01	,2.508253e-01	,4
G8	,Raw	,Transfers	,2012	,-9.318963e+02	,2.666838e-01	,2.323184e-01	,3
G8	,Raw	,Transfers	,2013	,-8.680636e+02	,2.525171e-01	,2.222927e-01	,3
G8	,Raw	,Transfers	,2014	,-9.025679e+02	,2.623534e-01	,2.315892e-01	,3
G8	,Raw	,Transfers	,2015	,-8.438404e+02	,3.037139e-01	,2.673810e-01	,3
G8	,Raw	,Transfers	,2016	,-6.976351e+02	,1.908523e-01	,1.349529e-01	,2
EU12	,Raw	,Transfers	,1960	,NaN	,NaN	,NaN	,0
EU12	,Raw	,Transfers	,1961	,NaN	,NaN	,NaN	,0
EU12	,Raw	,Transfers	,1962	,NaN	,NaN	,NaN	,0
EU12	,Raw	,Transfers	,1963	,NaN	,NaN	,NaN	,0
EU12	,Raw	,Transfers	,1964	,NaN	,NaN	,NaN	,0
EU12	,Raw	,Transfers	,1965	,NaN	,NaN	,NaN	,0
EU12	,Raw	,Transfers	,1966	,NaN	,NaN	,NaN	,0
EU12	,Raw	,Transfers	,1967	,NaN	,NaN	,NaN	,0
EU12	,Raw	,Transfers	,1968	,NaN	,NaN	,NaN	,0
EU12	,Raw	,Transfers	,1969	,NaN	,NaN	,NaN	,0
EU12	,Raw	,Transfers	,1970	,7.800023e+01	,0	,0	,1
EU12	,Raw	,Transfers	,1971	,7.991273e+01	,0	,0	,1
EU12	,Raw	,Transfers	,1972	,8.798530e+01	,0	,0	,1
EU12	,Raw	,Transfers	,1973	,1.020007e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1974	,1.159540e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1975	,1.247080e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1976	,1.276229e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1977	,1.381631e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1978	,1.459229e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1979	,1.682538e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1980	,1.815640e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1981	,1.714316e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1982	,1.708228e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1983	,1.716437e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1984	,1.795493e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1985	,1.795190e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1986	,2.002846e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1987	,2.295119e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1988	,2.482856e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1989	,2.664825e+02	,0	,0	,1
EU12	,Raw	,Transfers	,1990	,1.553871e+02	,1.355273e+00	,9.583227e-01	,2
EU12	,Raw	,Transfers	,1991	,1.026260e+02	,1.918561e+00	,1.356627e+00	,2
EU12	,Raw	,Transfers	,1992	,7.607514e+01	,1.231656e+00	,8.709124e-01	,2
EU12	,Raw	,Transfers	,1993	,5.668985e+01	,9.932514e-01	,7.023348e-01	,2
EU12	,Raw	,Transfers	,1994	,5.705205e+01	,9.537362e-01	,6.743933e-01	,2
EU12	,Raw	,Transfers	,1995	,7.912082e+01	,3.810008e-01	,3.045427e-01	,5
EU12	,Raw	,Transfers	,1996	,7.476995e+01	,2.141612e-01	,1.956697e-01	,5
EU12	,Raw	,Transfers	,1997	,7.783683e+01	,2.099728e-01	,1.775903e-01	,5
EU12	,Raw	,Transfers	,1998	,4.328422e+01	,2.136399e-01	,2.141160e-01	,5
EU12	,Raw	,Transfers	,1999	,2.156947e+01	,7.402813e-01	,7.189318e-01	,5
EU12	,Raw	,Transfers	,2000	,5.888715e+00	,3.923273e+00	,3.700083e+00	,5
EU12	,Raw	,Transfers	,2001	,9.662044e+00	,1.937033e+00	,1.863627e+00	,5
EU12	,Raw	,Transfers	,2002	,6.088163e-01	,2.427472e+01	,2.089464e+01	,5
EU12	,Raw	,Transfers	,2003	,1.297034e+00	,1.586746e+01	,1.572825e+01	,5
EU12	,Raw	,Transfers	,2004	,2.356392e+00	,1.140871e+01	,1.088478e+01	,5
EU12	,Raw	,Transfers	,2005	,-8.293679e+00	,3.652953e+00	,3.376427e+00	,5
EU12	,Raw	,Transfers	,2006	,-2.346965e+01	,1.439836e+00	,1.420827e+00	,5
EU12	,Raw	,Transfers	,2007	,-4.056664e+01	,1.051770e+00	,1.042866e+00	,5
EU12	,Raw	,Transfers	,2008	,-6.622275e+01	,5.429540e-01	,5.321344e-01	,5
EU12	,Raw	,Transfers	,2009	,-3.492193e+01	,9.717665e-01	,9.559397e-01	,5
EU12	,Raw	,Transfers	,2010	,-4.501181e+01	,6.658888e-01	,5.961529e-01	,4
EU12	,Raw	,Transfers	,2011	,-4.319174e+01	,8.653236e-01	,7.559949e-01	,4
EU12	,Raw	,Transfers	,2012	,-5.107750e+01	,2.225932e-01	,1.930873e-01	,3
EU12	,Raw	,Transfers	,2013	,-4.707814e+01	,3.455896e-01	,2.735886e-01	,3
EU12	,Raw	,Transfers	,2014	,-4.950620e+01	,3.533470e-01	,2.897530e-01	,3
EU12	,Raw	,Transfers	,2015	,-4.321365e+01	,3.841201e-01	,3.412626e-01	,3
EU12	,Raw	,Transfers	,2016	,-3.147080e+01	,5.829326e-01	,4.121956e-01	,2
North America	,Raw	,Transfers	,1960	,NaN	,NaN	,NaN	,0
North America	,Raw	,Transfers	,1961	,NaN	,NaN	,NaN	,0
North America	,Raw	,Transfers	,1962	,NaN	,NaN	,NaN	,0
North America	,Raw	,Transfers	,1963	,NaN	,NaN	,NaN	,0
North America	,Raw	,Transfers	,1964	,NaN	,NaN	,NaN	,0
North America	,Raw	,Transfers	,1965	,NaN	,NaN	,NaN	,0
North America	,Raw	,Transfers	,1966	,NaN	,NaN	,NaN	,0
North America	,Raw	,Transfers	,1967	,NaN	,NaN	,NaN	,0
North America	,Raw	,Transfers	,1968	,NaN	,NaN	,NaN	,0
North America	,Raw	,Transfers	,1969	,NaN	,NaN	,NaN	,0
North America	,Raw	,Transfers	,1970	,1.095859e+02	,0	,0	,1
North America	,Raw	,Transfers	,1971	,9.651504e+01	,0	,0	,1
North America	,Raw	,Transfers	,1972	,1.016876e+02	,0	,0	,1
North America	,Raw	,Transfers	,1973	,1.271709e+02	,0	,0	,1
North America	,Raw	,Transfers	,1974	,1.407672e+02	,0	,0	,1
North America	,Raw	,Transfers	,1975	,1.832255e+02	,0	,0	,1
North America	,Raw	,Transfers	,1976	,1.342667e+02	,0	,0	,1
North America	,Raw	,Transfers	,1977	,1.758253e+02	,0	,0	,1
North America	,Raw	,Transfers	,1978	,1.513048e+02	,0	,0	,1
North America	,Raw	,Transfers	,1979	,2.105056e+02	,0	,0	,1
North America	,Raw	,Transfers	,1980	,2.180165e+02	,0	,0	,1
North America	,Raw	,Transfers	,1981	,1.743122e+02	,0	,0	,1
North America	,Raw	,Transfers	,1982	,1.385955e+02	,0	,0	,1
North America	,Raw	,Transfers	,1983	,7.210441e+01	,0	,0	,1
North America	,Raw	,Transfers	,1984	,-1.593531e+01	,0	,0	,1
North America	,Raw	,Transfers	,1985	,-4.588610e+01	,0	,0	,1
North America	,Raw	,Transfers	,1986	,-1.299566e+01	,0	,0	,1
North America	,Raw	,Transfers	,1987	,2.188065e+01	,0	,0	,1
North America	,Raw	,Transfers	,1988	,7.665678e+01	,0	,0	,1
North America	,Raw	,Transfers	,1989	,6.289481e+01	,0	,0	,1
North America	,Raw	,Transfers	,1990	,4.121126e+01	,6.590891e-01	,4.660464e-01	,2
North America	,Raw	,Transfers	,1991	,-1.218639e+01	,1.682943e+00	,1.190020e+00	,2
North America	,Raw	,Transfers	,1992	,1.599289e+01	,1.680415e+00	,1.188233e+00	,2
North America	,Raw	,Transfers	,1993	,-1.101453e+01	,4.008251e+00	,2.834261e+00	,2
North America	,Raw	,Transfers	,1994	,-3.568383e+01	,1.923161e+00	,1.359880e+00	,2
North America	,Raw	,Transfers	,1995	,-9.361813e+01	,8.864851e-01	,8.941717e-01	,5
North America	,Raw	,Transfers	,1996	,-1.093541e+02	,8.456978e-01	,8.045275e-01	,5
North America	,Raw	,Transfers	,1997	,-1.909640e+02	,5.723895e-01	,5.169118e-01	,5
North America	,Raw	,Transfers	,1998	,-3.608673e+02	,4.255380e-01	,4.068544e-01	,5
North America	,Raw	,Transfers	,1999	,-4.283477e+02	,3.151539e-01	,3.011254e-01	,5
North America	,Raw	,Transfers	,2000	,-5.222672e+02	,2.943600e-01	,2.827398e-01	,5
North America	,Raw	,Transfers	,2001	,-5.291731e+02	,3.049578e-01	,2.937236e-01	,5
North America	,Raw	,Transfers	,2002	,-5.873064e+02	,2.386828e-01	,2.280152e-01	,5
North America	,Raw	,Transfers	,2003	,-6.230680e+02	,2.678447e-01	,2.470147e-01	,5
North America	,Raw	,Transfers	,2004	,-7.190456e+02	,2.563519e-01	,2.422573e-01	,5
North America	,Raw	,Transfers	,2005	,-8.166388e+02	,2.704621e-01	,2.540204e-01	,5
North America	,Raw	,Transfers	,2006	,-8.839908e+02	,2.507594e-01	,2.371780e-01	,5
North America	,Raw	,Transfers	,2007	,-7.912816e+02	,2.792850e-01	,2.719375e-01	,5
North America	,Raw	,Transfers	,2008	,-6.965330e+02	,2.894051e-01	,2.889423e-01	,5
North America	,Raw	,Transfers	,2009	,-5.549847e+02	,2.436617e-01	,2.418125e-01	,5
North America	,Raw	,Transfers	,2010	,-5.786460e+02	,2.944715e-01	,2.731089e-01	,4
North America	,Raw	,Transfers	,2011	,-5.819810e+02	,2.962188e-01	,2.625103e-01	,4
North America	,Raw	,Transfers	,2012	,-6.199334e+02	,3.281511e-01	,2.580173e-01	,3
North America	,Raw	,Transfers	,2013	,-5.920725e+02	,3.521086e-01	,2.734597e-01	,3
North America	,Raw	,Transfers	,2014	,-5.987091e+02	,3.102130e-01	,2.530857e-01	,3
North America	,Raw	,Transfers	,2015	,-5.779466e+02	,2.955664e-01	,2.538191e-01	,3
North America	,Raw	,Transfers	,2016	,-4.798447e+02	,1.395390e-01	,9.866900e-02	,2
EU28	,Raw	,Transfers	,1960	,NaN	,NaN	,NaN	,0
EU28	,Raw	,Transfers	,1961	,NaN	,NaN	,NaN	,0
EU28	,Raw	,Transfers	,1962	,NaN	,NaN	,NaN	,0
EU28	,Raw	,Transfers	,1963	,NaN	,NaN	,NaN	,0
EU28	,Raw	,Transfers	,1964	,NaN	,NaN	,NaN	,0
EU28	,Raw	,Transfers	,1965	,NaN	,NaN	,NaN	,0
EU28	,Raw	,Transfers	,1966	,NaN	,NaN	,NaN	,0
EU28	,Raw	,Transfers	,1967	,NaN	,NaN	,NaN	,0
EU28	,Raw	,Transfers	,1968	,NaN	,NaN	,NaN	,0
EU28	,Raw	,Transfers	,1969	,NaN	,NaN	,NaN	,0
EU28	,Raw	,Transfers	,1970	,1.056441e+02	,0	,0	,1
EU28	,Raw	,Transfers	,1971	,9.268870e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1972	,6.272720e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1973	,2.198312e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1974	,2.965708e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1975	,5.304724e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1976	,4.841540e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1977	,7.860427e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1978	,5.754242e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1979	,4.049959e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1980	,4.563907e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1981	,1.549072e+02	,0	,0	,1
EU28	,Raw	,Transfers	,1982	,1.524824e+02	,0	,0	,1
EU28	,Raw	,Transfers	,1983	,1.809973e+02	,0	,0	,1
EU28	,Raw	,Transfers	,1984	,2.080390e+02	,0	,0	,1
EU28	,Raw	,Transfers	,1985	,1.843712e+02	,0	,0	,1
EU28	,Raw	,Transfers	,1986	,1.078940e+02	,0	,0	,1
EU28	,Raw	,Transfers	,1987	,4.204033e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1988	,3.595243e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1989	,5.085852e+01	,0	,0	,1
EU28	,Raw	,Transfers	,1990	,-2.954337e+02	,1.228045e+00	,8.683586e-01	,2
EU28	,Raw	,Transfers	,1991	,-4.708450e+02	,6.574667e-01	,4.648992e-01	,2
EU28	,Raw	,Transfers	,1992	,-6.006744e+02	,4.752064e-02	,3.360216e-02	,2
EU28	,Raw	,Transfers	,1993	,-5.923759e+02	,2.529048e-02	,1.788307e-02	,2
EU28	,Raw	,Transfers	,1994	,-6.252483e+02	,1.599181e-02	,1.130792e-02	,2
EU28	,Raw	,Transfers	,1995	,-4.970013e+02	,3.625883e-01	,3.477382e-01	,5
EU28	,Raw	,Transfers	,1996	,-4.694738e+02	,3.853098e-01	,3.840832e-01	,5
EU28	,Raw	,Transfers	,1997	,-4.009918e+02	,4.383885e-01	,4.381458e-01	,5
EU28	,Raw	,Transfers	,1998	,-5.681685e+02	,3.376985e-01	,3.367114e-01	,5
EU28	,Raw	,Transfers	,1999	,-6.302222e+02	,2.419275e-01	,2.344977e-01	,5
EU28	,Raw	,Transfers	,2000	,-6.951060e+02	,1.215980e-01	,1.116585e-01	,5
EU28	,Raw	,Transfers	,2001	,-6.544657e+02	,1.109715e-01	,1.042855e-01	,5
EU28	,Raw	,Transfers	,2002	,-6.583252e+02	,1.769695e-01	,1.702009e-01	,5
EU28	,Raw	,Transfers	,2003	,-7.495217e+02	,1.712258e-01	,1.309557e-01	,5
EU28	,Raw	,Transfers	,2004	,-8.091652e+02	,1.721222e-01	,1.499001e-01	,5
EU28	,Raw	,Transfers	,2005	,-8.391976e+02	,1.712105e-01	,1.363625e-01	,5
EU28	,Raw	,Transfers	,2006	,-8.948737e+02	,1.604852e-01	,1.505511e-01	,5
EU28	,Raw	,Transfers	,2007	,-9.488823e+02	,1.524103e-01	,1.372536e-01	,5
EU28	,Raw	,Transfers	,2008	,-9.628290e+02	,1.253144e-01	,1.122436e-01	,5
EU28	,Raw	,Transfers	,2009	,-8.014395e+02	,2.145495e-01	,2.009596e-01	,5
EU28	,Raw	,Transfers	,2010	,-8.112635e+02	,2.074514e-01	,1.910161e-01	,4
EU28	,Raw	,Transfers	,2011	,-8.221535e+02	,2.058084e-01	,1.834474e-01	,4
EU28	,Raw	,Transfers	,2012	,-7.449777e+02	,2.671950e-01	,2.334637e-01	,3
EU28	,Raw	,Transfers	,2013	,-7.309983e+02	,2.809206e-01	,2.493804e-01	,3
EU28	,Raw	,Transfers	,2014	,-7.730792e+02	,3.006448e-01	,2.671772e-01	,3
EU28	,Raw	,Transfers	,2015	,-7.193673e+02	,3.018612e-01	,2.637381e-01	,3
EU28	,Raw	,Transfers	,2016	,-6.024694e+02	,1.397752e-01	,9.883598e-02	,2
Global	,Raw	,Transfers	,1960	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1961	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1962	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1963	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1964	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1965	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1966	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1967	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1968	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1969	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1970	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1971	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1972	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1973	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1974	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1975	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1976	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1977	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1978	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1979	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1980	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1981	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1982	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1983	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1984	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1985	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1986	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1987	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1988	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1989	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1990	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1991	,0	,NaN	,NaN	,1
Global	,Raw	,Transfers	,1992	,4.063609e+00	,1.414214e+00	,1	,2
Global	,Raw	,Transfers	,1993	,3.648781e+00	,1.414214e+00	,1	,2
Global	,Raw	,Transfers	,1994	,2.526205e+00	,1.414214e+00	,1	,2
Global	,Raw	,Transfers	,1995	,1.495519e+02	,2.158799e+00	,1.572192e+00	,5
Global	,Raw	,Transfers	,1996	,1.519439e+02	,2.192531e+00	,1.582407e+00	,5
Global	,Raw	,Transfers	,1997	,1.581344e+02	,2.169937e+00	,1.577117e+00	,5
Global	,Raw	,Transfers	,1998	,1.615514e+02	,2.111379e+00	,1.560579e+00	,5
Global	,Raw	,Transfers	,1999	,1.666941e+02	,2.131852e+00	,1.566887e+00	,5
Global	,Raw	,Transfers	,2000	,1.719316e+02	,2.154047e+00	,1.574021e+00	,5
Global	,Raw	,Transfers	,2001	,1.785502e+02	,2.175417e+00	,1.579834e+00	,5
Global	,Raw	,Transfers	,2002	,1.920250e+02	,2.158884e+00	,1.575127e+00	,5
Global	,Raw	,Transfers	,2003	,2.104889e+02	,2.163673e+00	,1.576300e+00	,5
Global	,Raw	,Transfers	,2004	,2.255102e+02	,2.182537e+00	,1.581603e+00	,5
Global	,Raw	,Transfers	,2005	,2.441046e+02	,2.159858e+00	,1.575728e+00	,5
Global	,Raw	,Transfers	,2006	,2.735219e+02	,2.152343e+00	,1.573474e+00	,5
Global	,Raw	,Transfers	,2007	,2.987483e+02	,2.106848e+00	,1.560041e+00	,5
Global	,Raw	,Transfers	,2008	,3.028568e+02	,2.105181e+00	,1.559258e+00	,5
Global	,Raw	,Transfers	,2009	,3.171718e+02	,2.146109e+00	,1.571322e+00	,5
Global	,Raw	,Transfers	,2010	,4.279474e+02	,1.916732e+00	,1.464365e+00	,4
Global	,Raw	,Transfers	,2011	,4.724723e+02	,1.924930e+00	,1.467229e+00	,4
Global	,Raw	,Transfers	,2012	,6.717974e+02	,1.721170e+00	,1.327744e+00	,3
Global	,Raw	,Transfers	,2013	,6.837283e+02	,1.721204e+00	,1.327761e+00	,3
Global	,Raw	,Transfers	,2014	,7.007776e+02	,1.721274e+00	,1.327797e+00	,3
Global	,Raw	,Transfers	,2015	,7.235363e+02	,1.721961e+00	,1.328150e+00	,3
Global	,Raw	,Transfers	,2016	,2.233835e+03	,0	,0	,1
AUS	,Raw	,Transfers	,1960	,NaN	,NaN	,NaN	,0
AUS	,Raw	,Transfers	,1961	,NaN	,NaN	,NaN	,0
AUS	,Raw	,Transfers	,1962	,NaN	,NaN	,NaN	,0
AUS	,Raw	,Transfers	,1963	,NaN	,NaN	,NaN	,0
AUS	,Raw	,Transfers	,1964	,NaN	,NaN	,NaN	,0
AUS	,Raw	,Transfers	,1965	,NaN	,NaN	,NaN	,0
AUS	,Raw	,Transfers	,1966	,NaN	,NaN	,NaN	,0
AUS	,Raw	,Transfers	,1967	,NaN	,NaN	,NaN	,0
AUS	,Raw	,Transfers	,1968	,NaN	,NaN	,NaN	,0
AUS	,Raw	,Transfers	,1969	,NaN	,NaN	,NaN	,0
AUS	,Raw	,Transfers	,1970	,2.519110e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1971	,2.255980e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1972	,1.615620e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1973	,-2.329000e-01	,0	,0	,1
AUS	,Raw	,Transfers	,1974	,-9.414600e+00	,0	,0	,1
AUS	,Raw	,Transfers	,1975	,-6.776100e+00	,0	,0	,1
AUS	,Raw	,Transfers	,1976	,-3.106720e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1977	,-2.658070e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1978	,1.359334e+02	,0	,0	,1
AUS	,Raw	,Transfers	,1979	,3.667230e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1980	,2.364520e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1981	,1.107060e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1982	,2.072090e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1983	,1.712740e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1984	,1.169050e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1985	,2.551590e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1986	,2.381560e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1987	,1.470840e+01	,0	,0	,1
AUS	,Raw	,Transfers	,1988	,3.604200e+00	,0	,0	,1
AUS	,Raw	,Transfers	,1989	,5.679000e-01	,0	,0	,1
AUS	,Raw	,Transfers	,1990	,2.383419e+01	,1.155095e+00	,8.167758e-01	,2
AUS	,Raw	,Transfers	,1991	,2.719326e+01	,1.008005e+00	,7.127671e-01	,2
AUS	,Raw	,Transfers	,1992	,3.030218e+01	,8.599284e-01	,6.080612e-01	,2
AUS	,Raw	,Transfers	,1993	,3.337448e+01	,8.103869e-01	,5.730301e-01	,2
AUS	,Raw	,Transfers	,1994	,2.771888e+01	,1.148390e+00	,8.120343e-01	,2
AUS	,Raw	,Transfers	,1995	,1.785795e+01	,1.228499e+00	,1.079955e+00	,5
AUS	,Raw	,Transfers	,1996	,1.889739e+01	,1.229137e+00	,1.030650e+00	,5
AUS	,Raw	,Transfers	,1997	,1.979918e+01	,1.144433e+00	,9.468031e-01	,5
AUS	,Raw	,Transfers	,1998	,1.692763e+01	,1.406101e+00	,1.144903e+00	,5
AUS	,Raw	,Transfers	,1999	,1.827477e+01	,1.603230e+00	,1.299730e+00	,5
AUS	,Raw	,Transfers	,2000	,2.478237e+01	,1.180627e+00	,9.880770e-01	,5
AUS	,Raw	,Transfers	,2001	,2.932464e+01	,9.847255e-01	,8.530899e-01	,5
AUS	,Raw	,Transfers	,2002	,1.543690e+01	,2.036549e+00	,1.840018e+00	,5
AUS	,Raw	,Transfers	,2003	,5.314254e+00	,6.859639e+00	,6.158816e+00	,5
AUS	,Raw	,Transfers	,2004	,-6.401714e+00	,6.203152e+00	,5.444408e+00	,5
AUS	,Raw	,Transfers	,2005	,-1.047203e+01	,4.056281e+00	,3.717648e+00	,5
AUS	,Raw	,Transfers	,2006	,-1.212654e+01	,2.950166e+00	,2.702178e+00	,5
AUS	,Raw	,Transfers	,2007	,-2.403848e+01	,1.560430e+00	,1.372289e+00	,5
AUS	,Raw	,Transfers	,2008	,-8.487548e+00	,3.961328e+00	,3.830428e+00	,5
AUS	,Raw	,Transfers	,2009	,-1.130444e+01	,2.808743e+00	,2.803540e+00	,5
AUS	,Raw	,Transfers	,2010	,-1.270652e+01	,2.208368e+00	,2.132862e+00	,4
AUS	,Raw	,Transfers	,2011	,-3.231940e+01	,1.193745e+00	,1.133886e+00	,4
AUS	,Raw	,Transfers	,2012	,-2.907808e+01	,1.408574e+00	,1.201431e+00	,3
AUS	,Raw	,Transfers	,2013	,-2.050273e+01	,1.889276e+00	,1.649466e+00	,3
AUS	,Raw	,Transfers	,2014	,-1.732422e+01	,2.034724e+00	,1.787313e+00	,3
AUS	,Raw	,Transfers	,2015	,-9.481604e+00	,3.953584e+00	,3.513775e+00	,3
AUS	,Raw	,Transfers	,2016	,-2.354938e+00	,2.375033e+01	,1.679402e+01	,2
AUT	,Raw	,Transfers	,1960	,NaN	,NaN	,NaN	,0
AUT	,Raw	,Transfers	,1961	,NaN	,NaN	,NaN	,0
AUT	,Raw	,Transfers	,1962	,NaN	,NaN	,NaN	,0
AUT	,Raw	,Transfers	,1963	,NaN	,NaN	,NaN	,0
AUT	,Raw	,Transfers	,1964	,NaN	,NaN	,NaN	,0
AUT	,Raw	,Transfers	,1965	,NaN	,NaN	,NaN	,0
AUT	,Raw	,Transfers	,1966	,NaN	,NaN	,NaN	,0
AUT	,Raw	,Transfers	,1967	,NaN	,NaN	,NaN	,0
AUT	,Raw	,Transfers	,1968	,NaN	,NaN	,NaN	,0
AUT	,Raw	,Transfers	,1969	,NaN	,NaN	,NaN	,0
AUT	,Raw	,Transfers	,1970	,-2.174620e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1971	,-2.812490e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1972	,-4.112470e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1973	,-4.831370e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1974	,-5.349710e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1975	,-5.500450e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1976	,-6.636190e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1977	,-8.719600e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1978	,-8.787060e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1979	,-1.026209e+01	,0	,0	,1
AUT	,Raw	,Transfers	,1980	,-1.067770e+01	,0	,0	,1
AUT	,Raw	,Transfers	,1981	,-8.388080e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1982	,-7.203340e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1983	,-7.396280e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1984	,-6.724700e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1985	,-7.700850e+00	,0	,0	,1
AUT	,Raw	,Transfers	,1986	,-1.148353e+01	,0	,0	,1
AUT	,Raw	,Transfers	,1987	,-1.383542e+01	,0	,0	,1
AUT	,Raw	,Transfers	,1988	,-1.512602e+01	,0	,0	,1
AUT	,Raw	,Transfers	,1989	,-1.503146e+01	,0	,0	,1
AUT	,Raw	,Transfers	,1990	,-1.911407e+01	,9.952653e-02	,7.037588e-02	,2
AUT	,Raw	,Transfers	,1991	,-2.063237e+01	,8.557439e-02	,6.051023e-02	,2
AUT	,Raw	,Transfers	,1992	,-2.565911e+01	,2.286627e-01	,1.616889e-01	,2
AUT	,Raw	,Transfers	,1993	,-2.487553e+01	,1.668943e-01	,1.180121e-01	,2
AUT	,Raw	,Transfers	,1994	,-2.635293e+01	,1.703177e-01	,1.204328e-01	,2
AUT	,Raw	,Transfers	,1995	,-2.819875e+01	,1.328511e-01	,1.278732e-01	,5
AUT	,Raw	,Transfers	,1996	,-2.890031e+01	,9.262676e-02	,9.223014e-02	,5
AUT	,Raw	,Transfers	,1997	,-2.396435e+01	,1.345406e-01	,1.289594e-01	,5
AUT	,Raw	,Transfers	,1998	,-2.616892e+01	,1.532247e-01	,1.455422e-01	,5
